0,1000,2000,3000,4000,5000,6000,7000,8000,9000,10000,11000,12000,13000,14000,15000,16000,17000,18000,19000,20000,21000,22000,23000,24000,25000,26000,27000,28000,29000,30000,31000,32000,33000,34000,35000,36000,37000,38000,39000,40000,41000,42000,43000,44000,45000,46000,47000,48000,49000,50000,51000,52000,53000,54000,55000,56000,57000,58000,59000,60000,61000,62000,63000,64000,65000,66000,67000,68000,69000,70000,71000,72000,73000,74000,75000,76000,77000,78000,79000,80000,81000,82000,83000,84000,85000,86000,87000,88000,89000,90000,91000,92000,93000,94000,95000,96000,97000,98000,99000,100000
-0.86,-0.78,-0.6,-0.2,-0.32,-0.42,-0.62,-0.58,-0.74,-0.54,-0.88,-0.46,-0.74,-0.66,-0.86,-0.62,-0.54,-0.5,-0.54,-0.82,0.22,0.24,0.06,0.14,0.16,0.02,-0.2,-0.22,-0.6,-0.68,-0.44,0.02,0.42,0.12,-0.5,-0.58,-0.98,-0.7,-0.76,-0.84,-0.38,-0.82,-0.82,-0.54,-0.96,-0.88,-1.0,-0.84,-0.8,0.2,-1.0,-0.96,-0.78,-1.0,-0.82,-0.22,-0.18,-0.76,-0.76,-0.96,-0.84,-0.38,-0.76,-0.88,-0.54,-0.06,-0.96,-0.62,-0.84,-0.54,-1.0,-0.28,-0.9,-0.88,-0.76,-0.22,-0.96,-1.0,-0.68,-0.82,-1.0,-0.96,-0.82,-0.18,-1.0,-0.38,-0.3,-0.76,-1.0,-0.78,-0.98,-1.0,-0.52,-0.76,-0.76,-0.24,-0.82,-0.74,-0.88,-0.7,-0.56
